# IMMUTABLE ARTIFACT. Do not edit, do not regenerate in place. Supersede with a
# new dated file if a later data vintage is ever needed.
# Purpose: pin the derived return series behind the DSR figures quoted in
#   findings/dsr_convention_2026_08.md and RESULTS.md, so those numbers are
#   reproducible from committed history alone (data/ is gitignored).
# Frozen config: PRODUCTION_CONFIG, SHA-256 ac8919618ca6d5c6515ad9c26437f3fe28f1b4af3d4f37aeefcf989d0bce8753
#   TSMOM lookbacks (28, 60); SMA(200) regime gate on basket close;
#   equal-weight 7-major basket BTC/ETH/BNB/SOL/ADA/XRP/DOGE, monthly ('MS')
#   rebalance + on-N_active-change; fee_rate 0.0010; slippage_rate 0.0005;
#   annualization_factor 365; signal_shift_bars 1; warmup_days 200.
# Data vintage: local data/binance_<ASSET>_USDT_1d.parquet snapshot as of
#   2026-08-26. Per-asset first/last bar in that snapshot:
#     BTC 2018-01-01..2026-05-27  ETH 2018-01-01..2026-05-28
#     BNB 2018-01-01..2026-05-28  SOL 2020-08-11..2026-05-28
#     ADA 2018-04-17..2026-05-28  XRP 2018-05-04..2026-05-28
#     DOGE 2019-07-05..2026-05-28
#   The panel is trimmed to the common last bar 2026-05-27 before the index is
#   built (the BTC parquet ends one bar earlier; the index builder refuses a
#   hole rather than shrinking the basket silently).
# Generated: 2026-08-26 on branch docs/honest-dsr-survivorship, parent commit
#   f6d1385.
# Read with: pandas.read_csv(path, comment="#", index_col=0, parse_dates=True)
# Series: VENUE-VERIFIED REPLAY WINDOW net daily returns — the already-selected
#   frozen config re-run over a historical window, NOT selection-OOS and NOT
#   forward data. Full backtest 2018-01-01..2026-05-27 gives annualized Sharpe
#   +1.3770; this file is the 2022-01-21..2026-05-27 slice, the window over
#   which findings/validation_multiexchange.md could check Binance against
#   independently sourced Bybit prices.
# Rows: 1588 daily bars, 2022-01-21 .. 2026-05-27
# Annualized Sharpe over the replay window (net of cost): +0.7217
# DSR at N=500, sharpe_std_dev = 1/sqrt(1588) ~= 0.0251  (minimal)      = 0.0614
# DSR at N=500, sharpe_std_dev = 0.7/sqrt(365)  ~= 0.0366  (conservative) = 0.0016
date,net_return
2024-05-30,-0.0037841508862248574
2024-05-31,-0.0015858113238468308
2024-06-01,0.003651773553943416
2024-06-02,-0.004507730252165554
2024-06-03,0.007599766233352789
2024-06-04,0.015342754723156493
2024-06-05,0.008478525043174728
2024-06-06,-0.004343395312495529
2024-06-07,-0.019644977817252884
2024-06-08,-0.006057520125328175
2024-06-09,0.003976027618684208
2024-06-10,-0.009599727392312907
2024-06-11,-0.021188134047588847
2024-06-12,0.015460678039661224
2024-06-13,-0.0339461100182967
2024-06-14,-0.0015
2024-06-15,0.006667805055230819
2024-06-16,0.005025004988515658
2024-06-17,-0.01121505535589118
2024-06-18,-0.015120733859370239
2024-06-19,-0.00075
2024-06-20,-0.0
2024-06-21,-0.0
2024-06-22,0.0
2024-06-23,-0.0
2024-06-24,-0.0
2024-06-25,0.0
2024-06-26,-0.0
2024-06-27,0.0
2024-06-28,-0.0
2024-06-29,0.0
2024-06-30,0.0
2024-07-01,0.00035680881906555227
2024-07-02,0.007644665309217702
2024-07-03,-0.00075
2024-07-04,-0.0
2024-07-05,-0.0
2024-07-06,0.0
2024-07-07,-0.0
2024-07-08,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-11,-0.0
2024-07-12,0.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,0.0
2024-07-16,0.006191106620681288
2024-07-17,-0.0015016118304876085
2024-07-18,-0.008519193990887852
2024-07-19,0.018039863238582754
2024-07-20,0.010013989768868137
2024-07-21,0.012608226463194705
2024-07-22,-0.009741279704740702
2024-07-23,-0.011899654682050786
2024-07-24,-0.0009821914382163732
2024-07-25,-0.011795246677296367
2024-07-26,0.019812227259613513
2024-07-27,-0.0024873756654066326
2024-07-28,-0.00017742214589649974
2024-07-29,-0.0041936307102140025
2024-07-30,0.0004406005984854966
2024-07-31,-0.011967481496587773
2024-08-01,-0.006690053675031171
2024-08-02,-0.03321840170447987
2024-08-03,-0.00075
2024-08-04,-0.0
2024-08-05,-0.0
2024-08-06,0.0
2024-08-07,0.0
2024-08-08,0.0
2024-08-09,-0.0
2024-08-10,0.0
2024-08-11,-0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-14,-0.0
2024-08-15,-0.0
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,-0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-24,0.0
2024-08-25,-0.0
2024-08-26,-0.0
2024-08-27,-0.0
2024-08-28,0.0
2024-08-29,-0.0
2024-08-30,-0.0
2024-08-31,-0.0
2024-09-01,-0.0
2024-09-02,0.0
2024-09-03,-0.0
2024-09-04,0.0
2024-09-05,-0.0
2024-09-06,-0.0
2024-09-07,0.0
2024-09-08,0.0
2024-09-09,0.0
2024-09-10,0.0
2024-09-11,-0.0
2024-09-12,0.0
2024-09-13,0.0
2024-09-14,-0.0
2024-09-15,-0.0
2024-09-16,-0.0
2024-09-17,0.0
2024-09-18,0.0
2024-09-19,0.0
2024-09-20,0.0
2024-09-21,0.0
2024-09-22,-0.0
2024-09-23,0.0
2024-09-24,0.0
2024-09-25,-0.0
2024-09-26,0.0
2024-09-27,0.0
2024-09-28,0.0
2024-09-29,-0.0011786118262321614
2024-09-30,-0.0239601418101002
2024-10-01,-0.00075
2024-10-02,-0.0
2024-10-03,-0.0
2024-10-04,0.0
2024-10-05,0.0
2024-10-06,0.0
2024-10-07,-0.0
2024-10-08,0.0
2024-10-09,-0.0
2024-10-10,-0.0
2024-10-11,0.0
2024-10-12,0.0
2024-10-13,-0.0
2024-10-14,0.0
2024-10-15,-0.0
2024-10-16,0.0
2024-10-17,-0.0
2024-10-18,0.0
2024-10-19,0.010995472018142716
2024-10-20,0.019080850082685563
2024-10-21,-0.01076427134090796
2024-10-22,-0.008011582410582418
2024-10-23,-0.01298875052279902
2024-10-24,0.014571506637942155
2024-10-25,-0.05051018924376871
2024-10-26,-0.0015
2024-10-27,0.0
2024-10-28,0.016692058912697788
2024-10-29,0.034377456388212685
2024-10-30,-0.016210068157877622
2024-10-31,-0.03619209711421989
2024-11-01,-0.0018555665903648988
2024-11-02,-0.006438379157704177
2024-11-03,-0.024302131235389934
2024-11-04,-0.007604199875604345
2024-11-05,-0.0015
2024-11-06,0.09660240273711224
2024-11-07,0.03548494682706682
2024-11-08,0.027082837176308994
2024-11-09,0.04652424636972974
2024-11-10,0.09765376075147714
2024-11-11,0.09789429342802647
2024-11-12,0.003821270540325994
2024-11-13,0.013499224529363696
2024-11-14,-0.018149351450336026
2024-11-15,0.08038290287094507
2024-11-16,0.03923581700161627
2024-11-17,-0.0113101146579071
2024-11-18,0.026454288469810017
2024-11-19,0.0070036622102762625
2024-11-20,0.0069576648219025206
2024-11-21,0.06098143697803504
2024-11-22,0.0933984243982251
2024-11-23,0.01921318598253574
2024-11-24,-0.014026194056569685
2024-11-25,-0.05052299521202119
2024-11-26,-0.009961613964311056
2024-11-27,0.05233047971606242
2024-11-28,0.01178759567690535
2024-11-29,0.061521058901008896
2024-11-30,0.018183484368869074
2024-12-01,0.06619077065406476
2024-12-02,0.015303821110953297
2024-12-03,0.002112599185077668
2024-12-04,0.00917297365785763
2024-12-05,-0.01717901433118585
2024-12-06,0.037763009228845235
2024-12-07,0.019313393258284073
2024-12-08,0.0015057902722210859
2024-12-09,-0.09870093207005659
2024-12-10,-0.0032787987247406836
2024-12-11,0.048246839025178234
2024-12-12,-0.002618470410461038
2024-12-13,0.0119492937548491
2024-12-14,-0.01850334902708184
2024-12-15,0.02162525201487031
2024-12-16,-0.002989860396018562
2024-12-17,-0.00039802219703677366
2024-12-18,-0.07280077631323678
2024-12-19,-0.057218957814072824
2024-12-20,0.020485568270119936
2024-12-21,-0.026921889197187188
2024-12-22,-0.018443469424266112
2024-12-23,0.018566850714351074
2024-12-24,0.02379895645053212
2024-12-25,-0.0022362314789377002
2024-12-26,-0.04652380668951295
2024-12-27,-0.0036011554951486113
2024-12-28,0.013882509497065737
2024-12-29,-0.014534278413843638
2024-12-30,-1.3246986877102351e-05
2024-12-31,-0.0008687866908457242
2025-01-01,0.01980124179789189
2025-01-02,0.017013879058896397
2025-01-03,0.028158809491529047
2025-01-04,0.0010924467885048417
2025-01-05,-0.003431953130135612
2025-01-06,0.00905043525891458
2025-01-07,-0.0747294761212349
2025-01-08,-0.006524822401875102
2025-01-09,-0.02063790313851227
2025-01-10,0.01172559535361084
2025-01-11,0.014684318367069404
2025-01-12,-0.005932181849835627
2025-01-13,-0.006007367300389532
2025-01-14,0.01860483872594143
2025-01-15,0.041676340372119425
2025-01-16,-0.0005876730790832223
2025-01-17,0.043492184391856537
2025-01-18,0.007127441291917336
2025-01-19,-0.06285598745718479
2025-01-20,0.005880221806438879
2025-01-21,0.0241491581638269
2025-01-22,-0.007486646846881606
2025-01-23,-0.0068963659616329
2025-01-24,-0.0048941001329140255
2025-01-25,0.005426712084343199
2025-01-26,-0.03471426064486238
2025-01-27,-0.005844927371260078
2025-01-28,-0.022607890600684355
2025-01-29,0.013193700056413515
2025-01-30,0.024844246512394808
2025-01-31,-0.007759200712582487
2025-02-01,-0.00075
2025-02-02,-0.0
2025-02-03,0.0
2025-02-04,-0.0
2025-02-05,-0.0
2025-02-06,-0.0
2025-02-07,0.0
2025-02-08,0.0
2025-02-09,-0.0
2025-02-10,0.0
2025-02-11,0.0
2025-02-12,0.0
2025-02-13,-0.0
2025-02-14,0.0
2025-02-15,-0.0
2025-02-16,-0.0
2025-02-17,-0.0
2025-02-18,-0.0
2025-02-19,0.0
2025-02-20,0.0
2025-02-21,-0.0
2025-02-22,0.0
2025-02-23,-0.0
2025-02-24,-0.0
2025-02-25,0.0
2025-02-26,-0.0
2025-02-27,0.0
2025-02-28,-0.0
2025-03-01,0.0
2025-03-02,0.0
2025-03-03,-0.08444421659081239
2025-03-04,-0.00075
2025-03-05,0.0
2025-03-06,-0.0
2025-03-07,-0.0
2025-03-08,-0.0
2025-03-09,-0.0
2025-03-10,-0.0
2025-03-11,0.0
2025-03-12,0.0
2025-03-13,-0.0
2025-03-14,0.0
2025-03-15,0.0
2025-03-16,-0.0
2025-03-17,0.0
2025-03-18,-0.0
2025-03-19,0.0
2025-03-20,-0.0
2025-03-21,-0.0
2025-03-22,-0.0
2025-03-23,0.0
2025-03-24,0.0
2025-03-25,0.0
2025-03-26,-0.0
2025-03-27,0.0
2025-03-28,-0.0
2025-03-29,-0.0
2025-03-30,-0.0
2025-03-31,-0.0
2025-04-01,0.0
2025-04-02,-0.0
2025-04-03,0.0
2025-04-04,0.0
2025-04-05,-0.0
2025-04-06,-0.0
2025-04-07,0.0
2025-04-08,-0.0
2025-04-09,0.0
2025-04-10,-0.0
2025-04-11,0.0
2025-04-12,0.0
2025-04-13,-0.0
2025-04-14,0.0
2025-04-15,-0.0
2025-04-16,0.0
2025-04-17,0.0
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,-0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.0
2025-04-25,-0.0
2025-04-26,0.0
2025-04-27,-0.0
2025-04-28,0.0
2025-04-29,-0.0
2025-04-30,-0.0
2025-05-01,0.0
2025-05-02,-0.0
2025-05-03,-0.0
2025-05-04,-0.0
2025-05-05,0.0
2025-05-06,0.0
2025-05-07,-0.0
2025-05-08,0.0
2025-05-09,0.0
2025-05-10,0.07150275107237475
2025-05-11,-0.035192352106067526
2025-05-12,0.01096958040285223
2025-05-13,0.0331217239352386
2025-05-14,-0.025086484762225858
2025-05-15,-0.033756469174818116
2025-05-16,-0.0034574894989591876
2025-05-17,-0.016231386588965613
2025-05-18,-0.0015
2025-05-19,-0.01765345773611654
2025-05-20,0.0034057612046396457
2025-05-21,0.025915061314772725
2025-05-22,0.03422416847145571
2025-05-23,-0.054895279926386986
2025-05-24,0.006387248192864847
2025-05-25,0.0059390887869481546
2025-05-26,0.0007711731089801166
2025-05-27,0.009861640435562702
2025-05-28,-0.01122007322732288
2025-05-29,-0.023209968791578883
2025-05-30,-0.0015
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,0.0
2025-06-03,-0.0
2025-06-04,-0.0
2025-06-05,-0.0
2025-06-06,0.0
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,0.0
2025-06-10,0.0
2025-06-11,-0.0
2025-06-12,-0.0
2025-06-13,-0.0
2025-06-14,-0.0
2025-06-15,0.0
2025-06-16,0.0
2025-06-17,-0.0
2025-06-18,0.0
2025-06-19,-0.0
2025-06-20,-0.0
2025-06-21,-0.0
2025-06-22,-0.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,-0.0
2025-06-26,-0.0
2025-06-27,0.0
2025-06-28,0.0
2025-06-29,0.0
2025-06-30,-0.0
2025-07-01,-0.0
2025-07-02,0.0
2025-07-03,0.0
2025-07-04,-0.0
2025-07-05,0.0
2025-07-06,0.0
2025-07-07,-0.0
2025-07-08,0.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,0.022505377803286708
2025-07-12,-0.005898769070917909
2025-07-13,0.00787068491220147
2025-07-14,0.007994393881745304
2025-07-15,0.0069195961871073575
2025-07-16,0.04346224003974264
2025-07-17,0.04775130055573151
2025-07-18,0.011762085446894721
2025-07-19,0.009198894202328667
2025-07-20,0.041782707288177345
2025-07-21,0.020213202376119455
2025-07-22,0.013834883863728775
2025-07-23,-0.06850069590569352
2025-07-24,-0.012052828424517825
2025-07-25,0.01003615811292291
2025-07-26,0.0019871664816746293
2025-07-27,0.02724817012143732
2025-07-28,-0.0332608115272931
2025-07-29,-0.007842283109285697
2025-07-30,-0.011885358765203136
2025-07-31,-0.02815146761497911
2025-08-01,-0.038132790068205136
2025-08-02,-0.03209517595663158
2025-08-03,0.033272073444342354
2025-08-04,0.040000005531383165
2025-08-05,-0.03036827760313554
2025-08-06,0.01841940877297432
2025-08-07,0.05804266477108544
2025-08-08,0.009284513724798327
2025-08-09,0.01829602801140573
2025-08-10,0.000544986471276987
2025-08-11,-0.02328761254810363
2025-08-12,0.06139264675090761
2025-08-13,0.03567358571472212
2025-08-14,-0.036675242745618175
2025-08-15,-0.0056099026276771324
2025-08-16,0.0025355963283728578
2025-08-17,0.01387372211418958
2025-08-18,-0.028993402452895833
2025-08-19,-0.02661353639731981
2025-08-20,0.023781732619451823
2025-08-21,-0.03144446231584361
2025-08-22,0.09594642733631997
2025-08-23,-0.010416731092835807
2025-08-24,-0.005782222762363731
2025-08-25,-0.07007890579536902
2025-08-26,0.03922324195114535
2025-08-27,-0.004097678225838397
2025-08-28,0.018053862393140552
2025-08-29,-0.03684184696967596
2025-08-30,-0.00044691510842831406
2025-08-31,-0.007634609291932937
2025-09-01,-0.011005683832631563
2025-09-02,0.02710722812132249
2025-09-03,0.00883879957782474
2025-09-04,-0.026177181831823715
2025-09-05,0.010555846691693738
2025-09-06,-0.005899294405556033
2025-09-07,0.01168378554652208
2025-09-08,0.023677046257785578
2025-09-09,0.0001817789847018414
2025-09-10,0.019181107950378307
2025-09-11,0.009472227931466431
2025-09-12,0.03832431939216188
2025-09-13,0.01073266794608152
2025-09-14,-0.022263217115264355
2025-09-15,-0.017783746314001703
2025-09-16,0.013793203704555168
2025-09-17,0.027333237922350095
2025-09-18,-0.00019351359523100964
2025-09-19,-0.0268342818402606
2025-09-20,0.01104832434374936
2025-09-21,-0.008749270436694379
2025-09-22,-0.05462450171669475
2025-09-23,-0.010233934469445982
2025-09-24,0.009091942359934935
2025-09-25,-0.06654365397785378
2025-09-26,-0.0015
2025-09-27,-0.003838251824835158
2025-09-28,0.028724233088444295
2025-09-29,0.010679474829851765
2025-09-30,-0.01120901591779222
2025-10-01,0.0466090687767331
2025-10-02,0.03897455794319504
2025-10-03,0.012112741584492381
2025-10-04,-0.02024329676333647
2025-10-05,0.005604671980739884
2025-10-06,0.030346546619687276
2025-10-07,-0.032536566891811614
2025-10-08,0.020092521119773554
2025-10-09,-0.02981892103098449
2025-10-10,-0.1499387967040975
2025-10-11,-0.0015
2025-10-12,0.0
2025-10-13,0.0
2025-10-14,-0.02029755428300703
2025-10-15,-0.00075
2025-10-16,-0.0
2025-10-17,-0.0
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,0.0
2025-10-21,-0.0
2025-10-22,-0.0
2025-10-23,0.0
2025-10-24,0.0
2025-10-25,0.0
2025-10-26,0.0
2025-10-27,-0.0
2025-10-28,-0.0
2025-10-29,-0.0
2025-10-30,-0.0
2025-10-31,0.0
2025-11-01,0.0
2025-11-02,0.0
2025-11-03,-0.0
2025-11-04,-0.0
2025-11-05,0.0
2025-11-06,-0.0
2025-11-07,0.0
2025-11-08,-0.0
2025-11-09,0.0
2025-11-10,0.0
2025-11-11,-0.0
2025-11-12,-0.0
2025-11-13,-0.0
2025-11-14,-0.0
2025-11-15,0.0
2025-11-16,-0.0
2025-11-17,-0.0
2025-11-18,0.0
2025-11-19,-0.0
2025-11-20,-0.0
2025-11-21,-0.0
2025-11-22,-0.0
2025-11-23,0.0
2025-11-24,0.0
2025-11-25,-0.0
2025-11-26,0.0
2025-11-27,-0.0
2025-11-28,-0.0
2025-11-29,-0.0
2025-11-30,-0.0
2025-12-01,-0.0
2025-12-02,0.0
2025-12-03,0.0
2025-12-04,-0.0
2025-12-05,-0.0
2025-12-06,-0.0
2025-12-07,0.0
2025-12-08,0.0
2025-12-09,0.0
2025-12-10,-0.0
2025-12-11,-0.0
2025-12-12,-0.0
2025-12-13,0.0
2025-12-14,-0.0
2025-12-15,-0.0
2025-12-16,0.0
2025-12-17,-0.0
2025-12-18,-0.0
2025-12-19,0.0
2025-12-20,-0.0
2025-12-21,-0.0
2025-12-22,0.0
2025-12-23,-0.0
2025-12-24,-0.0
2025-12-25,-0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.0
2025-12-29,-0.0
2025-12-30,0.0
2025-12-31,-0.0
2026-01-01,0.0
2026-01-02,0.0
2026-01-03,0.0
2026-01-04,0.0
2026-01-05,0.0
2026-01-06,0.0
2026-01-07,-0.0
2026-01-08,-0.0
2026-01-09,-0.0
2026-01-10,-0.0
2026-01-11,0.0
2026-01-12,-0.0
2026-01-13,0.0
2026-01-14,-0.0
2026-01-15,-0.0
2026-01-16,0.0
2026-01-17,0.0
2026-01-18,-0.0
2026-01-19,-0.0
2026-01-20,-0.0
2026-01-21,0.0
2026-01-22,-0.0
2026-01-23,0.0
2026-01-24,-0.0
2026-01-25,-0.0
2026-01-26,0.0
2026-01-27,0.0
2026-01-28,-0.0
2026-01-29,-0.0
2026-01-30,-0.0
2026-01-31,-0.0
2026-02-01,-0.0
2026-02-02,0.0
2026-02-03,-0.0
2026-02-04,-0.0
2026-02-05,-0.0
2026-02-06,0.0
2026-02-07,-0.0
2026-02-08,-0.0
2026-02-09,-0.0
2026-02-10,-0.0
2026-02-11,-0.0
2026-02-12,0.0
2026-02-13,0.0
2026-02-14,0.0
2026-02-15,-0.0
2026-02-16,0.0
2026-02-17,-0.0
2026-02-18,-0.0
2026-02-19,0.0
2026-02-20,0.0
2026-02-21,-0.0
2026-02-22,-0.0
2026-02-23,-0.0
2026-02-24,-0.0
2026-02-25,0.0
2026-02-26,-0.0
2026-02-27,-0.0
2026-02-28,0.0
2026-03-01,-0.0
2026-03-02,0.0
2026-03-03,-0.0
2026-03-04,0.0
2026-03-05,-0.0
2026-03-06,-0.0
2026-03-07,-0.0
2026-03-08,-0.0
2026-03-09,0.0
2026-03-10,0.0
2026-03-11,0.0
2026-03-12,0.0
2026-03-13,0.0
2026-03-14,0.0
2026-03-15,0.0
2026-03-16,0.0
2026-03-17,-0.0
2026-03-18,-0.0
2026-03-19,-0.0
2026-03-20,0.0
2026-03-21,-0.0
2026-03-22,-0.0
2026-03-23,0.0
2026-03-24,0.0
2026-03-25,0.0
2026-03-26,-0.0
2026-03-27,-0.0
2026-03-28,-0.0
2026-03-29,-0.0
2026-03-30,0.0
2026-03-31,0.0
2026-04-01,0.0
2026-04-02,-0.0
2026-04-03,0.0
2026-04-04,0.0
2026-04-05,0.0
2026-04-06,-0.0
2026-04-07,0.0
2026-04-08,-0.0
2026-04-09,0.0
2026-04-10,0.0
2026-04-11,-0.0
2026-04-12,-0.0
2026-04-13,0.0
2026-04-14,-0.0
2026-04-15,0.0
2026-04-16,0.0
2026-04-17,0.0
2026-04-18,-0.0
2026-04-19,-0.0
2026-04-20,0.0
2026-04-21,0.0
2026-04-22,0.0
2026-04-23,0.0
2026-04-24,-0.0
2026-04-25,-0.0
2026-04-26,0.0
2026-04-27,-0.0
2026-04-28,-0.0
2026-04-29,-0.0
2026-04-30,0.0
2026-05-01,0.0
2026-05-02,0.0
2026-05-03,-0.0
2026-05-04,0.0
2026-05-05,0.0
2026-05-06,0.0
2026-05-07,-0.0
2026-05-08,0.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,-0.0
2026-05-12,-0.0
2026-05-13,-0.0
2026-05-14,0.0
2026-05-15,-0.0
2026-05-16,-0.0
2026-05-17,-0.0
2026-05-18,-0.0
2026-05-19,-0.0
2026-05-20,0.0
2026-05-21,0.0
2026-05-22,-0.0
2026-05-23,0.0
2026-05-24,-0.0
2026-05-25,0.0
2026-05-26,-0.0
2026-05-27,-0.0
